job_id,arrival_time,deadline_class,maximum_delay_hours,deadline_time,it_energy_mwh
1202,149,flexible_12h,12,161,0.24192859346933274
1203,149,urgent_0h,0,149,0.2560656085513236
1204,149,short_4h,4,153,0.9318991612056874
1205,149,flexible_12h,12,161,0.2656472925213069
1206,149,flexible_12h,12,161,0.06393526387251942
1207,150,flexible_12h,12,162,0.9620379109305068
1208,150,short_4h,4,154,0.22057759488963544
1209,150,short_4h,4,154,0.3032684497609424
1210,150,flexible_12h,12,162,0.8417974435510351
1211,150,flexible_12h,12,162,0.4442978338056583
1212,150,short_4h,4,154,0.09632994815303955
1213,150,flexible_12h,12,162,0.20499717068293485
1214,150,flexible_12h,12,162,0.17505312721932115
1215,150,urgent_0h,0,150,0.5334849745066487
1216,151,short_4h,4,155,0.6121148123497397
1217,151,short_4h,4,155,0.45756273433925126
1218,151,urgent_0h,0,151,0.8823661093731138
1219,151,flexible_12h,12,163,0.4199763115006562
1220,151,short_4h,4,155,0.6568618025838725
1221,151,urgent_0h,0,151,0.5891210913887401
1222,151,flexible_12h,12,163,0.09265336869087001
1223,151,urgent_0h,0,151,0.6848854141574592
1224,151,urgent_0h,0,151,0.5885763040466628
1225,151,short_4h,4,155,0.48029618576649263
1226,152,short_4h,4,156,0.4848679716637353
1227,152,flexible_12h,12,164,0.202901933282127
1228,152,flexible_12h,12,164,0.26548396720593526
1229,152,short_4h,4,156,0.5997035887894238
1230,152,urgent_0h,0,152,0.7393522533441302
1231,153,urgent_0h,0,153,0.4811947804691848
1232,153,urgent_0h,0,153,0.4212168687538302
1233,153,short_4h,4,157,0.5192569930684034
1234,153,short_4h,4,157,0.1208626355493382
1235,153,short_4h,4,157,0.6610243798341454
1236,154,urgent_0h,0,154,0.09949795225087998
1237,154,short_4h,4,158,0.2850553682899143
1238,154,urgent_0h,0,154,0.8341064890785327
1239,154,short_4h,4,158,0.28052816990748874
1240,154,flexible_12h,12,166,0.1623145566221146
1241,154,flexible_12h,12,166,0.231522737325747
1242,154,urgent_0h,0,154,0.22966587902500982
1243,154,short_4h,4,158,0.2308548100423156
1244,154,flexible_12h,12,166,1.3109451306926372
1245,154,short_4h,4,158,0.18545316136363832
1246,154,short_4h,4,158,0.6889189589882705
1247,154,urgent_0h,0,154,3.0
1248,154,flexible_12h,12,166,0.22072283659961642
1249,154,urgent_0h,0,154,0.34438478543736856
1250,155,urgent_0h,0,155,0.44191366830605855
1251,155,short_4h,4,159,0.5273652645956334
1252,155,short_4h,4,159,0.16777242897805317
1253,155,short_4h,4,159,0.3166224844732284
1254,155,short_4h,4,159,0.11558173526212764
1255,155,urgent_0h,0,155,0.055213061397070676
1256,155,short_4h,4,159,0.32216743758455235
1257,155,urgent_0h,0,155,0.05631873805161031
1258,155,urgent_0h,0,155,0.5656260167221754
1259,155,flexible_12h,12,167,0.6082019100061528
1260,156,short_4h,4,160,0.2894864249765876
1261,156,flexible_12h,12,168,0.3148187984884312
1262,156,urgent_0h,0,156,0.14293289485029265
1263,156,urgent_0h,0,156,0.34400927025233
1264,157,flexible_12h,12,169,0.4967983016146501
1265,157,short_4h,4,161,0.24457872779535436
1266,157,urgent_0h,0,157,0.05625734065221286
1267,157,urgent_0h,0,157,0.9052310231774547
1268,157,flexible_12h,12,169,0.4405498222837422
1269,157,flexible_12h,12,169,0.4844778809988469
1270,157,flexible_12h,12,169,0.24797979149776916
1271,158,short_4h,4,162,0.17351725125662296
1272,158,urgent_0h,0,158,0.08262583580228011
1273,158,short_4h,4,162,0.32378887203518086
1274,159,short_4h,4,163,0.6822085614938748
1275,159,urgent_0h,0,159,0.20470249515082373
1276,159,short_4h,4,163,1.0515018069091453
1277,159,flexible_12h,12,171,1.2722002987927916
1278,159,short_4h,4,163,0.18369568129217176
1279,159,short_4h,4,163,0.082009925636543
1280,160,short_4h,4,164,0.9061220005200064
1281,160,urgent_0h,0,160,0.8578549131823013
1282,160,flexible_12h,12,172,0.2764416005064896
1283,160,urgent_0h,0,160,0.09540052633403989
1284,160,short_4h,4,164,0.4607735525448639
1285,160,short_4h,4,164,0.13032314390372676
1286,160,short_4h,4,164,0.27046822937851717
1287,160,flexible_12h,12,172,0.48693324396974014
1288,161,flexible_12h,12,173,0.573334491289666
1289,161,short_4h,4,165,1.577727694950338
1290,161,flexible_12h,12,173,0.27013051386537296
1291,161,short_4h,4,165,0.3010939579742997
1292,161,short_4h,4,165,0.09252630144681287
1293,162,urgent_0h,0,162,0.2924897632120909
1294,162,flexible_12h,12,174,0.1512621596286051
1295,162,short_4h,4,166,0.7407414013863496
1296,162,short_4h,4,166,0.13527825456349007
1297,162,short_4h,4,166,0.2530885357343258
1298,162,flexible_12h,12,174,0.1516366787700987
1299,162,flexible_12h,12,174,0.2798206262645302
1300,162,short_4h,4,166,2.376749335585462
1301,162,flexible_12h,12,174,0.14503383644620016
1302,163,flexible_12h,12,175,0.29596070241798234
1303,163,short_4h,4,167,0.3138320301818051
1304,163,flexible_12h,12,175,0.1365902645850718
1305,163,short_4h,4,167,0.3312178352577366
1306,163,urgent_0h,0,163,0.4913847176168371
1307,163,flexible_12h,12,175,0.16933761039532155
1308,163,urgent_0h,0,163,0.5911306675988742
1309,163,short_4h,4,167,0.35730824046074666
1310,163,short_4h,4,167,0.351201024356395
1311,163,short_4h,4,167,0.5380326576684936
1312,163,short_4h,4,167,0.4287891147290933
1313,163,short_4h,4,167,0.15020240392070777
1314,164,flexible_12h,12,176,1.45711812324581
1315,164,short_4h,4,168,0.5530654288047697
1316,164,urgent_0h,0,164,1.055096833734278
1317,164,short_4h,4,168,0.2556921708290827
1318,164,flexible_12h,12,176,0.40007089487914244
1319,164,urgent_0h,0,164,0.4172093414148545
1320,164,short_4h,4,168,0.8148225204044771
1321,164,short_4h,4,168,0.10665096825878462
1322,164,urgent_0h,0,164,1.7924513368148054
1323,164,urgent_0h,0,164,0.9943608668057142
1324,165,flexible_12h,12,177,0.3779808726989312
1325,165,short_4h,4,169,0.262052921923417
1326,165,short_4h,4,169,0.46376382755096235
1327,165,short_4h,4,169,0.05941934495630241
1328,165,short_4h,4,169,0.5443388328064592
1329,165,urgent_0h,0,165,0.17848076859734835
1330,165,urgent_0h,0,165,0.442514894475088
1331,165,short_4h,4,169,0.2153770588410515
1332,165,short_4h,4,169,0.5842748751360065
1333,166,short_4h,4,170,0.7147880252803873
1334,166,short_4h,4,170,0.7545732240817415
1335,166,flexible_12h,12,178,0.5461339463562117
1336,166,flexible_12h,12,178,0.1503043520162459
1337,166,short_4h,4,170,0.32225876372213696
1338,166,short_4h,4,170,0.28796251338169515
1339,166,urgent_0h,0,166,1.2337271694271412
1340,167,flexible_12h,12,179,0.9044794919703412
1341,167,flexible_12h,12,179,0.29008145697455723
1342,167,short_4h,4,171,1.1019739077812933
1343,167,flexible_12h,12,179,0.058431863513924986
1344,167,short_4h,4,171,0.685889906850893
1345,167,flexible_12h,12,179,0.2678095352083009
1346,167,short_4h,4,171,0.23154797480453046
