"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AW1","AW2","AW3","AX1","GA1","GA2","GA3","GD1","GD2","GD3","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72692024230","2012-08-29T02:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0161,5","+0050,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,3,0,1,5",,"05,5",,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,09089,5","3,9,019,9,+999,9",,,,,,"04,1",,"0098,5",,,,,,,,"MET10208/28/12 18:56:01 METAR KRDM 290256Z 31012G19KT 10SM FU CLR 16/05 A3004 RMK AO2 SLP160 T01610050 53019","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T03:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,5","+0044,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,09095,5",,,,,,,,,"0088,5",,,,,,,,"MET09308/28/12 19:56:01 METAR KRDM 290356Z 31008G17KT 10SM CLR 15/04 A3006 RMK AO2 SLP166 T01500044","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T04:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0139,5","+0039,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,09105,5",,,,,,,,,,,,,,,,,"MET09008/28/12 20:56:01 METAR KRDM 290456Z 35005KT 10SM CLR 14/04 A3009 RMK AO2 SLP174 T01390039","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T05:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0128,5","+0044,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0122,1",,,,,,,,,,,"10193,5,09108,5","1,9,019,9,+999,9",,,,,,,,,,,,,,,,"MET10808/28/12 21:56:01 METAR KRDM 290556Z 03003KT 10SM CLR 13/04 A3010 RMK AO2 SLP176 T01280044 10228 20122 51019","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T06:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0072,5","+0022,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,09111,5",,,,,,,,,,,,,,,,,"MET09008/28/12 22:56:01 METAR KRDM 290656Z 00000KT 10SM CLR 07/02 A3011 RMK AO2 SLP183 T00720022","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T07:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,5","+0017,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,09114,5",,,,,,,,,,,,,,,,,"MET10008/28/12 23:56:01 METAR KRDM 290756Z 00000KT 10SM CLR 05/02 A3012 RMK AO2 SLP186 T00500017 402670050","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T07:59:00","6","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","SOD  ","KRDM ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0267,5","240,N,+0050,5",,,,,,,,,"024,W,+0106,D,4","024,D,+0061,D,4",,,"09089,4,10156,4","09089,4,10125,4",,,,,,,,"1,24,01296,330,9999,5","2,24,01028,340,9999,5","3,24,00340,999,9999,5","024,X,096,D,4","024,N,027,D,4","024,M,057,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8024 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:26.840 MINIMUM SEA LEVEL PRESSURE:29.90 TIME OF OCCURRENCE:1508 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.6 24 HR AVG TEMP (F): 61DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):80  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72692024230","2012-08-29T08:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0050,5","+0022,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,09114,5","1,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET09608/29/12 00:56:02 METAR KRDM 290856Z 13003KT 10SM CLR 05/02 A3012 RMK AO2 SLP186 T00500022 51007","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T09:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0056,5","+0022,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,09114,5",,,,,,,,,,,,,,,,,"MET09008/29/12 01:56:02 METAR KRDM 290956Z 00000KT 10SM CLR 06/02 A3012 RMK AO2 SLP185 T00560022","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T10:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0039,5","+0011,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,09114,5",,,,,,,,,,,,,,,,,"MET09008/29/12 02:56:02 METAR KRDM 291056Z 00000KT 10SM CLR 04/01 A3012 RMK AO2 SLP190 T00390011","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T11:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0039,5","+0017,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1","999,N,+0028,1",,,,,,,,,,,"10203,5,09117,5","3,9,002,9,+999,9",,,,,,,,,,,,,,,,"MET10808/29/12 03:56:02 METAR KRDM 291156Z 00000KT 10SM CLR 04/02 A3013 RMK AO2 SLP192 T00390017 10122 20028 53002","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T12:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0033,5","+0011,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,09117,5",,,,,,,,,,,,,,,,,"MET09508/29/12 04:56:02 METAR KRDM 291256Z 18003KT 10SM CLR 03/01 A3013 RMK AO2 SLP197 T00330011 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T13:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0039,5","+0017,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,09120,5",,,,,,,,,,,,,,,,,"MET09508/29/12 05:56:02 METAR KRDM 291356Z 00000KT 10SM CLR 04/02 A3014 RMK AO2 SLP202 T00390017 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T14:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0083,5","+0033,5","10206,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,09126,5","3,9,010,9,+999,9",,,,,,,,,,,,,,,,"MET10108/29/12 06:56:02 METAR KRDM 291456Z 00000KT 10SM CLR 08/03 A3016 RMK AO2 SLP206 T00830033 53010 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T15:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","+0044,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,09126,5",,,,,,,,,,,,,,,,,"MET09508/29/12 07:56:02 METAR KRDM 291556Z 00000KT 10SM CLR 12/04 A3016 RMK AO2 SLP202 T01220044 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T16:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0144,5","+0044,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,09123,5",,,,,,,,,,,,,,,,,"MET09508/29/12 08:56:02 METAR KRDM 291656Z VRB04KT 10SM CLR 14/04 A3015 RMK AO2 SLP197 T01440044 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T17:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","+0044,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0028,1",,,,,,,,,,,"10207,5,09120,5","8,9,006,9,+999,9",,,,,,,,,,,,,,,,"MET11308/29/12 09:56:02 METAR KRDM 291756Z VRB03KT 10SM CLR 17/04 A3014 RMK AO2 SLP193 T01720044 10172 20028 58006 (WT)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T18:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0178,5","+0028,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,09114,5",,,,,,,,,,,,,,,,,"MET09508/29/12 10:56:02 METAR KRDM 291856Z VRB03KT 10SM CLR 18/03 A3012 RMK AO2 SLP192 T01780028 (WT)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T19:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","330,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0200,5","+0033,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,09111,5",,,,,,,,,,,,,,,,,"MET09508/29/12 11:56:02 METAR KRDM 291956Z 33007KT 10SM CLR 20/03 A3011 RMK AO2 SLP188 T02000033 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T20:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","010,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0211,5","+0022,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,09105,5","6,9,014,9,+999,9",,,,,,,,,,,,,,,,"MET10108/29/12 12:56:02 METAR KRDM 292056Z 01005KT 10SM CLR 21/02 A3009 RMK AO2 SLP181 T02110022 56014 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T21:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0217,5","+0028,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,09101,5",,,,,,,,,,,,,,,,,"MET09508/29/12 13:56:02 METAR KRDM 292156Z 34007KT 10SM CLR 22/03 A3008 RMK AO2 SLP174 T02170028 (WY)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T22:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0222,5","+0028,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,09095,5",,,,,,,,,,,,,,,,,"MET09508/29/12 14:56:02 METAR KRDM 292256Z 34007KT 10SM CLR 22/03 A3006 RMK AO2 SLP171 T02220028 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-29T23:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0217,5","+0028,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0161,1",,,,,,,,,,,"10176,5,09092,5","6,9,013,9,+999,9",,,,,,,,,,,,,,,,"MET11308/29/12 15:56:02 METAR KRDM 292356Z 00000KT 10SM CLR 22/03 A3005 RMK AO2 SLP169 T02170028 10228 20161 56013 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T00:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0222,5","+0028,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,09092,5",,,,,,,,,,,,,,,,,"MET09508/29/12 16:56:03 METAR KRDM 300056Z 34006KT 10SM CLR 22/03 A3005 RMK AO2 SLP167 T02220028 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T01:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","350,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0211,5","+0028,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,09089,5",,,,,,,,,,,,,,,,,"MET09508/29/12 17:56:03 METAR KRDM 300156Z 35007KT 10SM CLR 21/03 A3004 RMK AO2 SLP166 T02110028 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T02:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","010,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0183,5","+0033,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,09092,5","5,9,000,9,+999,9",,,,,,,,,,,,,,,,"MET10108/29/12 18:56:03 METAR KRDM 300256Z 01005KT 10SM CLR 18/03 A3005 RMK AO2 SLP167 T01830033 55000 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T03:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0133,5","+0017,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,09095,5",,,,,,,,,,,,,,,,,"MET09508/29/12 19:56:03 METAR KRDM 300356Z 34005KT 10SM CLR 13/02 A3006 RMK AO2 SLP171 T01330017 (KV)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T04:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0144,5","+0044,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,09098,5",,,,,,,,,,,,,,,,,"MET09008/29/12 20:56:03 METAR KRDM 300456Z 34006KT 10SM CLR 14/04 A3007 RMK AO2 SLP171 T01440044","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T05:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","310,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0133,5","+0050,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0106,1",,,,,,,,,,,"10179,5,09095,5","0,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET10808/29/12 21:56:03 METAR KRDM 300556Z 31006KT 10SM CLR 13/05 A3006 RMK AO2 SLP166 T01330050 10228 20106 50003","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T06:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","+0044,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,09095,5",,,,,,,,,,,,,,,,,"MET09008/29/12 22:56:03 METAR KRDM 300656Z 00000KT 10SM CLR 11/04 A3006 RMK AO2 SLP169 T01060044","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T07:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0111,5","+0050,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,09095,5",,,,,,,,,,,,,,,,,"MET10008/29/12 23:56:03 METAR KRDM 300756Z 25005KT 10SM CLR 11/05 A3006 RMK AO2 SLP165 T01110050 402280028","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T07:59:00","6","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","SOD  ","KRDM ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0228,5","240,N,+0028,5",,,,,,,,,"024,W,+0083,D,4","024,D,+0028,D,4",,,"09106,4,10183,4","09106,4,10163,4",,,,,,,,"1,24,00805,340,9999,5","2,24,00671,330,9999,5","3,24,00174,999,9999,5","024,X,086,D,4","024,N,028,D,4","024,M,052,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:26.890 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:2357 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.9 24 HR AVG TEMP (F): 55DEPART FROM NORMAL: -7  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72692024230","2012-08-30T08:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","+0050,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,09092,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET09608/30/12 00:56:02 METAR KRDM 300856Z 26005KT 10SM CLR 10/05 A3005 RMK AO2 SLP162 T01000050 58004","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T09:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","140,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0044,5","+0022,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,09092,5",,,,,,,,,,,,,,,,,"MET09008/30/12 01:56:02 METAR KRDM 300956Z 14005KT 10SM CLR 04/02 A3005 RMK AO2 SLP165 T00440022","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T10:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","170,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0050,5","+0028,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,09089,5",,,,,,,,,,,,,,,,,"MET09008/30/12 02:56:02 METAR KRDM 301056Z 17006KT 10SM CLR 05/03 A3004 RMK AO2 SLP162 T00500028","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T11:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","160,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0044,5","+0022,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0133,1","999,N,+0044,1",,,,,,,,,,,"10173,5,09089,5","8,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET10808/30/12 03:56:02 METAR KRDM 301156Z 16004KT 10SM CLR 04/02 A3004 RMK AO2 SLP161 T00440022 10133 20044 58005","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T12:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0028,5","+0011,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,09086,5",,,,,,,,,,,,,,,,,"MET09508/30/12 04:56:02 METAR KRDM 301256Z 07003KT 10SM CLR 03/01 A3003 RMK AO2 SLP161 T00280011 (WT)","Q01    099SCCGD1P01    003SCCGA1"
"72692024230","2012-08-30T13:56:00","7","44.2558","-121.1392","927.5","REDMOND AIRPORT, OR US","FM-15","KRDM ","V030","140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0028,5","+0011,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,09089,5",,,,,,,,,,,,,,,,,"MET09508/30/12 05:56:02 METAR KRDM 301356Z 14003KT 10SM CLR 03/01 A3004 RMK AO2 SLP165 T00280011 (WT)","Q01    099SCCGD1P01    003SCCGA1"
