cell_id,scenario,topology,n_nodes,memory,gamma,cadence,cadence_over_tau_relax,pumping_quality,absolute_pumping_scale_known,recharge_quality,recharge_lag,confounding_rho,mcar_fraction,blocks_per_node,observed_node_fraction,snr_head,process_noise_sd,est_rate_L,est_rate_N,nire_L,nire_N,nire_S,nire_B0,shape_error_L,rmse_L,rmse_B0,rmse_ratio_L_vs_B0,edge_f1,false_edge_any_rate,false_edge_count_median,absolute_S_identifiable,physical_parameter_identifiable,placebo_false_effect_rate_L,classification
GRID_grid_recharge_x_confounding_RLAG_0p0,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-LAG,4,0.0,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8671347148636681,0.8035077824102859,0.9088800363774012,1.0,0.0923612384997915,0.6036348772216722,0.6796530724438712,0.8881514727081927,0.75,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RLAG_0p3,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-LAG,4,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8595516430109602,0.7716748301153151,0.8873945340641998,1.0,0.0692772163853032,0.5647648305328455,0.6446839837297764,0.8760335990750632,0.75,0.7833333333333333,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RLAG_0p6,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-LAG,4,0.6,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8532444798186518,0.7877826268256227,0.8677919381060777,1.0,0.0480116973054756,0.5278395234830612,0.6042394763287363,0.8735601432235623,0.75,0.75,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RLAG_0p9,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-LAG,4,0.9,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8438089515790688,0.7792762059155004,0.8329315590220814,1.0,0.0319624603826493,0.4870069959290262,0.5631866810609172,0.8647345761295605,0.75,0.8166666666666667,2.0,False,False,,FORECASTING_ONLY;SPATIAL_FORCING_DIAGNOSTIC_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISELAG_0p0,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISELAG,4,0.0,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8549531625108011,0.8009167219087115,0.899311030503769,1.0,0.0616925400097246,0.6143137096084605,0.6796530724438712,0.903863654142744,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISELAG_0p3,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISELAG,4,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8446289692989981,0.8046434534707525,0.8781311874093636,1.0,0.0458322950524403,0.5781389077015908,0.6446839837297764,0.8967787664846372,0.7272727272727273,0.7833333333333333,1.5,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISELAG_0p6,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISELAG,4,0.6,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8334285899092599,0.8030602649290837,0.8927889471842678,1.0,0.0375721939019376,0.536738042447525,0.6042394763287363,0.8882869515720168,0.7386363636363636,0.7833333333333333,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISELAG_0p9,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISELAG,4,0.9,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8268839184607644,0.7688718631638916,0.8783357147914277,1.0,0.0283322903991789,0.4908313503751461,0.5631866810609172,0.8715251387879595,0.7272727272727273,0.8333333333333334,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISE_0p0,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.0,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8576787158394541,0.7624843587531576,0.9076072008573176,1.0,0.0388514586200657,0.558523115479874,0.6796530724438712,0.821776783074867,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISE_0p3,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.849709637254372,0.7326996062141401,0.8886819556514698,1.0,0.0371121864928198,0.5169733385739854,0.6446839837297764,0.8019019420694624,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISE_0p6,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.6,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8393923006131756,0.7183797213043981,0.8689739872456048,1.0,0.0315508649225708,0.4683125942198314,0.6042394763287363,0.7750446843778311,0.7272727272727273,0.7833333333333333,1.5,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
GRID_grid_recharge_x_confounding_RNOISE_0p9,S3,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.9,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8280881348930988,0.6957969589243689,0.8403744090641819,1.0,0.0241121217617929,0.4117959603991883,0.5631866810609172,0.7311890963462723,0.75,0.8166666666666667,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S4_bridge,S4,bridge6,6,MED,HIGH,1,0.0499999999999994,P-EXACT,True,R-EXACT,0,0.0,0.0,0,1.0,20.0,0.02,1.0,1.0,0.8555984288387131,0.3921731317768598,0.8609789320815591,1.0,0.0448659921554015,0.2180725310452614,0.3079563434370393,0.7081280697497488,0.9333333333333332,0.5,0.5,True,True,,FORECASTING_ONLY;NETWORK_NOT_EARNED
R_S5_bridge,S5,bridge6,6,MED,MED,4,0.1999999999999957,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8790094444728378,0.8006952206977105,1.1257886194690578,1.0,0.0290697053085927,0.6165222380111088,0.7672177940829585,0.8035817766036392,0.6666666666666666,0.9166666666666666,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S7_delayed,S7,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.84933217339489,0.7474400241873349,0.9025849557989748,1.0,0.0367462647155258,0.5254040426024746,0.6437281697658959,0.8161892974072393,0.7272727272727273,0.8,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S7_effmismatch,S7,path5,5,MED,MED,4,0.2,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8421528607912583,0.7673840249332062,0.8498922437951139,1.0,0.0338937006616445,0.4963469449204721,0.6097382896663479,0.8140327634534413,0.75,0.7833333333333333,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S7_latentclimate,S7,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8290159927664478,0.7645932132509716,0.97791589454461,1.0,0.0233726279595267,0.6090097233090865,0.9452585192583564,0.644278481390373,0.8,0.9833333333333332,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S7_nonlin,S7,path5,5,MED,MED,4,0.2000000000000004,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.8484541905598866,0.7562223338262272,0.850096544194729,1.0,0.0348873889841361,0.457031214207747,0.5709885771505432,0.800420940973131,0.7386363636363636,0.7166666666666667,1.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
R_S9_hidden,S9,path5_hidden,5,MED,MED,4,0.2000000000000023,P-MULTNOISE,True,R-NOISE,0,0.3,0.1,0,1.0,10.0,0.05,1.0,1.0,0.9047843577209064,0.8737391424593139,0.9842416890987992,1.0,0.0381983214716486,0.5621431170925306,0.6908972459552862,0.8136421448825859,0.6666666666666665,0.8,2.0,False,False,,FORECASTING_ONLY;NETWORK_NOT_EARNED;ABSOLUTE_PHYSICAL_SCALE_NOT_IDENTIFIED
