cell_id,n_replicates,scenario,topology,memory,gamma,cadence,cadence_over_tau_relax,tau_relax_realized,rho_A,min_diagonal_A,pumping_quality,recharge_quality,recharge_sigma,recharge_lag,confounding_rho,mcar_fraction,blocks_per_node,observed_node_fraction,snr_head,process_noise_sd,n_nodes,variant,null_mode,absolute_pumping_scale_known,absolute_S_identifiable,physical_parameter_identifiable,direct_parameter_recovery_is_primary,n_transitions,n_true_strong_edges,has_placebo,estimability_rate_L,estimability_rate_N,nire_persistent_step_h4_L,nire_persistent_step_h13_L,nire_persistent_step_h26_L,nire_persistent_step_h52_L,nire_pulse_h26_L,nire_new_node_pumping_h26_L,nire_multi_node_withdrawal_h26_L,relative_shape_error_persistent_step_L,cumulative_drawdown_error_persistent_step_L,A_diag_relative_error_L,A_vs_Ak_max_abs_error_L,B_Q_relative_error_median,B_Q_pseudo_true_relative_error_median,B_Q_pseudo_true_diag_mean,beta_q_hat_mean_L,storage_relative_error_median,rmse_test_L,rmse_improvement_vs_B0_L,condition_number_L,max_vif_L,smallest_singular_value_L,rank_deficiency_L,pumping_excitation_fraction_L,sign_correct_fraction_L,realized_snr_head,realized_snr_head_detrended,realized_head_sd,realized_observation_noise_sd,realized_local_persistence_mean_A_ii,n_rows_L,n_cols_L,median_admissible_train_rows_L,seasonal_variance_share,vulnerability_spearman_L,vulnerability_topk_overlap_L,placebo_coef_abs_L,placebo_step_response_L,placebo_relative_to_true_L,true_real_pumping_step_response,d_phys_median,nire_persistent_step_h26_N,nire_persistent_step_h52_N,rmse_test_N,strong_edge_undirected_f1,edge_f1,edge_precision,edge_recall,edge_false_positive,edge_false_negative,false_edge_count,false_edge_any,A_diag_relative_error_N,A_vs_Ak_max_abs_error_N,condition_number_N,max_vif_N,smallest_singular_value_N,rank_deficiency_N,masked_node_nmpe_N,observed_node_nmpe_N,selected_lambda,strong_coupling_weight_error,pumping_excitation_fraction_N,placebo_false_effect_N,n_rows_N,n_cols_N,nire_persistent_step_h26_B0,nire_persistent_step_h26_S,rmse_test_B0,rmse_test_S,placebo_false_effect_L,clip_fraction,false_edge_any_rate,placebo_false_effect_rate_L,horizon_growth
G3R1,60,S6a,null5,MED,MED,4,0.2,20.0,0.951229424500714,0.926949078762859,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,global_memory,True,False,False,False,129,0.0,False,1.0,1.0,0.5007776292046993,0.5289521008459495,0.5438145175262674,0.5705711266287193,0.5421445867350454,0.5494385491470819,0.5457965945297187,0.03666696332313,0.5731932394252629,0.071627745184066,0.1430959323593411,,0.5117897422112143,0.9826604050774288,-0.4748542978204833,,0.6679398615797243,0.200351345497028,9.850375110166258,17.066351649767178,1.5164619650154547,0.0,0.1976321526738914,1.0,10.30407731720269,3.3792041122301666,3.767226120135958,0.3645162169356521,0.9404557785185622,72.6,6.0,73.0,0.8933315710632155,0.4499999999999999,0.5,,,,,,0.5472296754779412,0.5630427316240245,0.7072452304485735,0.0,0.0,0.0,,3.0,0.0,3.0,1.0,0.0862549387972404,0.1649369285299615,22.016877693983037,60.97576212846869,0.7289738629397036,0.0,0.2707305593045923,0.1889786499372425,1.0,,0.1772651439936414,,54.1,8.8,1.0,0.5391987322848393,0.8303764308992209,0.681320096471409,,0.0,0.9666666666666668,,1.1393702381131947
G3R1b,60,S6b,path5,MED,MED,4,0.2260473752993835,17.69540564097365,0.9450552913595216,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,matched_local_dynamics,True,False,False,False,129,0.0,False,1.0,1.0,0.480753822136586,0.5055811710353361,0.5367953811470277,0.5561339970215554,0.5348285152856564,0.5319578020598015,0.5272082219886681,0.0369266339407672,0.561249791445621,0.0720095122180338,0.1125037018223211,,0.5090750188162194,0.812496672368419,-0.3924429387871666,,0.4983546137021394,0.2006914020068452,9.864498597620509,19.10944277037936,1.483747376562203,0.0,0.1985965072134801,1.0,10.311520539026644,3.092508506856161,2.817617063337349,0.2720346913634333,0.897333063367156,73.0,6.0,73.0,0.9092223715217508,0.7,1.0,,,,,,0.5282517794464899,0.5525989550623788,0.5150184491007699,0.0,0.0,0.0,,2.0,0.0,2.0,1.0,0.0887539281027563,0.1420469518492706,23.97099376881245,68.82696640437663,0.6757663038526622,0.0,0.2442400982320262,0.1894193401317739,1.0,,0.1835181592896582,,55.0,8.8,1.0,0.5452859241245951,0.6396479347559036,0.5105525384364089,,0.0,0.9666666666666668,,1.1567957890588612
G3R2,60,S6a,null5,MED,HIGH,1,0.05,20.0,0.951229424500714,0.9260632758104376,P-EXACT,R-EXACT,0.0,0,0.0,0.0,0,1.0,20.0,0.02,5,,global_memory,True,False,False,True,519,0.0,False,1.0,1.0,0.0558249570078268,0.1205455181226999,0.1899909173752546,0.291214448459689,0.2309423095016719,0.2227336204952217,0.2369204475755081,0.0596046275226477,0.2846724245087397,0.0372052441685341,0.0510419822782483,0.0532146324224132,,,-1.049077978531611,,0.285409197932986,0.2244782290062931,10.661550144357577,19.920842473044264,3.0170751506794904,0.0,0.2634988008585309,1.0,20.51767759626199,5.835142951059945,4.216709636070116,0.2061439730181172,0.9417713916140312,363.0,6.0,363.0,0.9195245997860042,0.7,1.0,,,,,,0.1911736925957801,0.2912501070505989,0.2860166124321106,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0385167456454032,0.0533952614648656,25.35130143072432,81.4128280622761,1.61666449317803,0.0,0.1963748518317881,0.1620902167583212,1.0,,0.2590093799755156,,363.0,8.8,1.0,0.1934858818677773,0.3695652655183764,0.2861328311873484,,0.0,0.4833333333333333,,5.216563774851811
G3R2b,60,S6b,path5,MED,HIGH,1,0.0730032551955919,13.698019318738291,0.9295978039981936,0.7858392307927404,P-EXACT,R-EXACT,0.0,0,0.0,0.0,0,1.0,20.0,0.02,5,,matched_local_dynamics,True,False,False,True,519,0.0,False,1.0,1.0,0.0565619418294244,0.1094863237985817,0.1791207183125479,0.2696529605347064,0.2167093357862796,0.1776032703474454,0.1710218185591023,0.0590849505242541,0.2661417474513184,0.0533235862750686,0.0647149328672216,0.0422661966919321,,,-1.1040246785208514,,0.1984217955597268,0.362189001753715,11.174864315596244,21.187778820148264,2.867519563529531,0.0,0.2591679409469651,1.0,20.519955150416077,5.11700261089113,3.109789539698948,0.1520784352497924,0.8508926816189432,363.0,6.0,363.0,0.9362921697515344,0.8999999999999998,1.0,,,,,,0.17954974381491,0.2700503011511473,0.1984238669890192,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0538296296309216,0.0666121256939339,26.77864280482202,90.31074338937876,1.5595396017953729,0.0,0.0791394756971283,0.0970299989471985,1.0,,0.2555183687264664,,363.0,8.8,1.0,0.1813663023639343,0.3097345044599308,0.1994518070879762,,0.0,0.2666666666666666,,4.76739220424764
G3R3,60,S8,single,MED,MED,4,0.2,20.0,0.951229424500714,0.951229424500714,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,1,,,True,False,False,False,129,,True,1.0,0.0,0.4969414708403279,0.5286193364102825,0.5383908301168661,0.5658513336561353,0.5446521020978004,,,0.0398286849699842,0.5714752026157481,0.0648290301622596,0.053077520686062,,0.4979324460293166,0.8743625184263983,-0.4397276054307856,,0.5704952936743306,0.2054301874640488,10.497059156931089,18.80100010240118,1.5338550153986057,0.0,0.1943591234055623,1.0,10.290224581633598,3.524636981530508,3.438583389856912,0.3369056328147094,0.951229424500714,74.5,7.0,74.5,0.8830075744071495,,,0.2397540747478554,1.5140625141332538,0.2246550752420287,6.739498373237735,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7124552951343815,,1.0,0.0,,0.6,1.13866796566461
G3R4,60,S8,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,True,1.0,1.0,0.8272465411364238,0.8413352938052964,0.8489893107408105,0.8586110931046926,0.8489073496926933,0.8730517706785865,0.7967332725215339,0.0278423404779269,0.6452019100619291,0.0660740318102414,0.1160786983652364,,0.5177350511651458,0.8131132968861441,-0.398999218500726,,0.5008299445749413,0.2183258679542291,10.45436137062134,18.48264118087024,1.4848641896835575,0.0,0.1946190826269664,1.0,10.23933469811583,3.2291907688158084,2.768623046706268,0.2703307172551182,0.897333063367156,72.4,7.0,73.0,0.8980743352973564,0.6,1.0,0.2161686457130015,1.3948678629921405,0.2504272413741645,5.569952595165402,,0.7985720240327678,0.8044014220286512,0.5084707890533073,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0917101708866469,0.180104601677101,23.839993715403203,68.00774157758379,0.6821277427506444,0.0,0.2118396588776249,0.1770590376767805,1.0,0.0473758790408749,0.1715292932594047,1.0,53.5,9.8,1.0,0.8879845500680641,0.6382811996673343,0.5069397376363942,1.0,0.0,0.8333333333333334,0.6,1.03791439481292
GRID_grid_cadence_x_memory_13_HIGH,60,S5,path5,HIGH,MED,13,0.162499999999991,80.0000000000044,0.987577800493882,0.9725671754649609,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,39,4.0,False,1.0,0.8,0.8472706296029381,0.8472706296029381,0.8493780051949649,0.861174688457452,0.8509542138261088,0.8910004828062281,0.796025763846141,0.0322149158201566,0.740642081464435,0.1454971018069368,0.3008746500046677,,0.701495206509196,0.9304350473370224,-0.2735717690299613,,1.6215718892074964,0.1664434278392608,11.105468165630036,19.95591900455227,0.7565479752530644,0.0,0.1385721649954784,1.0,9.874164919432532,4.381856613261185,4.372363973568362,0.4401705490052973,0.9791314808888926,21.8,6.0,22.0,0.8031376325624929,0.3,0.5,,,,,,0.8111261161683518,0.8175377212233744,1.7633517731127513,0.5357142857142858,0.5357142857142858,0.6,0.5,1.0,2.0,1.0,1.0,0.2321546955495146,0.4337445967487712,32.503874080399655,108.75796519424716,0.3121102974113833,0.0,0.5862443799905324,0.3847999886281714,1.0,0.0480036187896314,0.0877549265463779,,17.1,8.8,1.0,1.2322430189888962,1.983228342697663,1.6515526703079426,,0.0,0.8125,,1.0164104105214056
GRID_grid_cadence_x_memory_13_LOW,60,S5,path5,LOW,MED,13,3.2499999999999813,4.000000000000023,0.778800783071406,0.3304907954503014,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,39,1.0,False,1.0,0.8166666666666667,0.9115437149130908,0.9115437149130908,0.9210353978733564,0.92167820117913,0.9199008417037472,0.9488863805581012,0.906732953256572,0.0977035597743508,0.8163258216292273,49.64169905685807,0.407034445297703,,0.6928466097699926,0.1817171820331845,-0.055181447459245,,0.4803592471898827,0.0496711883858542,10.980573256531589,21.71624951704494,0.7350084099221053,0.0,0.1327521124496608,0.8,10.205663399743282,3.613520803730735,1.0594767658488382,0.1039053455934371,0.5005461287247972,22.2,6.0,22.0,0.8742229538476094,0.3,0.5,,,,,,0.9257846988698252,0.9270069706597726,0.5094359921763818,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.12173291316554,0.4991995306287622,31.85637097766461,115.20270383650292,0.3156095690158403,0.0,0.6396071005605284,0.8606798430640836,1.0,0.0090878340880832,0.0920519800711292,,17.2,8.8,1.0,0.943249283446514,0.5009756838312498,0.4950618235403949,,0.0,0.5306122448979592,,1.0111179377359927
GRID_grid_cadence_x_memory_13_MED,60,S5,path5,MED,MED,13,0.6500000000000014,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,39,6.0,False,1.0,0.8333333333333334,0.9124019829894712,0.9124019829894712,0.914099729651747,0.9175344050640286,0.9139092976649316,0.9251829560177448,0.8917773213819633,0.0502128590620391,0.7934182697895519,0.4108859824350779,0.3023782988776454,,0.7167807165454897,0.5498087417168409,-0.155120240303147,,0.9240937882167188,0.1594194344053832,12.347197830292997,25.958665760691662,0.6924124514559291,0.0,0.1341868775366493,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,21.9,6.0,22.0,0.8979750796352082,0.2499999999999999,0.5,,,,,,0.9039218046047724,0.9051893899734686,0.9833117442881,0.6666666666666666,0.6666666666666666,0.9166666666666669,0.5,0.5,3.0,0.5,0.5,0.6742275623279504,0.5099952130242709,37.436678271880325,157.66624751361724,0.2709105414606979,0.0,0.3644061282855848,0.4188143382236508,1.0,0.0588589789621032,0.0883926610877176,,16.6,8.8,1.0,1.199793082636689,1.0998486326808012,0.9723051670154824,,0.0,0.5,,1.0056251763698947
GRID_grid_cadence_x_memory_1_HIGH,60,S5,path5,HIGH,MED,1,0.0124999999999993,80.0000000000044,0.987577800493882,0.9725671754649609,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,True,519,0.0,False,1.0,1.0,0.6469206190343348,0.707025973493399,0.7604750115430198,0.8424467750791019,0.7912919904156345,0.8209024523174909,0.7204959836104041,0.0963698269322987,0.6767208497451495,0.0624265105433456,0.1403482930568879,0.3065625192903939,,,-0.7340420986234033,,0.6717181660255904,0.0507269902003353,7.728603539118719,12.215281353141696,3.757941726699293,0.0,0.3317655240621501,1.0,9.874164919432532,4.381856613261185,4.372363973568362,0.4401705490052973,0.9791314808888926,294.2,6.0,293.0,0.8031376325624929,0.7999999999999999,1.0,,,,,,0.7716797587611501,0.8133733898999349,0.6954269993659243,0.0,0.0,0.0,,3.5,0.0,3.5,1.0,0.0751783209717087,0.1652599228794913,18.416406066678174,41.40161648496121,1.7179849425816616,0.0,0.4305607277990733,0.2621849701285846,1.0,,0.3241229630544626,,217.6,8.8,1.0,0.7960449927215691,0.7107632568946328,0.6730012636670233,,0.0,0.9833333333333332,,1.3022413419696393
GRID_grid_cadence_x_memory_1_LOW,60,S5,path5,LOW,MED,1,0.2499999999999985,4.000000000000023,0.778800783071406,0.3304907954503014,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,True,519,4.0,False,1.0,1.0,0.757937315317113,0.760462591346265,0.7608263831306947,0.7615641351763329,0.7606209327815965,0.8238602724354437,0.69334656735956,0.0123234326251832,0.4116313044130718,0.2257131097312956,0.1428867827092541,0.2802548309929649,,,-0.7454868528786709,,0.1888116943603168,0.2644548347515389,7.318804900733708,10.867407643202313,3.830761769785834,0.0,0.3239405031396671,1.0,10.205663399743282,3.613520803730735,1.0594767658488382,0.1039053455934371,0.5005461287247972,293.6,6.0,293.5,0.8742229538476094,0.8999999999999998,1.0,,,,,,0.4599833741704762,0.4572692368644001,0.1851487895509133,0.888888888888889,0.888888888888889,0.8,1.0,1.0,0.0,1.0,1.0,0.0913946223321499,0.0991229464147818,15.393369105319673,32.34638037008664,2.0491389539191243,0.0,0.4432446306404727,0.5097227618176008,0.2,0.0311146841212078,0.3124845644993391,,218.5,8.8,1.0,0.7110172362989882,0.256628986005144,0.1890578629183249,,0.0,0.85,,1.004785118486616
GRID_grid_cadence_x_memory_1_MED,60,S5,path5,MED,MED,1,0.0500000000000001,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,True,519,4.0,False,1.0,1.0,0.7684000661530239,0.8100012373991188,0.844167342916488,0.8765180596462223,0.8515700246936788,0.8655522500344659,0.7967226028958381,0.1103196816044471,0.6897470902832807,0.0876094325051923,0.1208971875025557,0.2760742193177889,,,-0.6864238746677471,,0.3984658607263861,0.0914954519419669,8.591142680556636,13.717091547818974,3.285287152455367,0.0,0.3230164584878814,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,293.2,6.0,294.0,0.8979750796352082,0.75,1.0,,,,,,0.7413211102798469,0.7908032095253039,0.4011093433596968,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.1075569427112309,0.1601190879031001,20.779289135206863,55.582730349586846,1.5365248396119164,0.0,0.396486132945137,0.2767870514034116,1.0,0.0203968498689234,0.316816301927976,,219.2,8.8,1.0,0.8852925492969963,0.4345131950234503,0.4003380521088211,,0.0,0.8,,1.1407053412091548
GRID_grid_cadence_x_memory_2_HIGH,60,S5,path5,HIGH,MED,2,0.0249999999999986,80.0000000000044,0.987577800493882,0.9725671754649609,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,259,2.0,False,1.0,1.0,0.7128897206989278,0.7410468301063871,0.7650318298770704,0.7908792479532282,0.7704248625485721,0.8091988007236238,0.6903627258645637,0.0503735843709637,0.5984399455556801,0.0572947492785929,0.1355506131545454,,0.4060055272670277,1.0384169360226534,-0.6285801859755027,,0.7105137332665952,0.1015608687621189,8.211316368838933,13.41130728915334,2.55383572242099,0.0,0.2493339448404001,1.0,9.874164919432532,4.381856613261185,4.372363973568362,0.4401705490052973,0.9791314808888926,147.3,6.0,147.0,0.8031376325624929,0.7999999999999999,1.0,,,,,,0.6432480390228221,0.6671229905778537,0.7370545197574727,0.4,0.4,0.3333333333333333,0.5,2.0,1.0,2.0,1.0,0.0768375426626684,0.151540406325212,19.18800566137786,43.88538393729095,1.1978234361771447,0.0,0.3398529558244568,0.1820656678132981,1.0,0.012553880710035,0.2382628827604793,,110.3,8.8,1.0,1.0511304591475046,0.7955253689388051,0.7096019438051024,,0.0,0.9833333333333332,,1.1093991468664162
GRID_grid_cadence_x_memory_2_LOW,60,S5,path5,LOW,MED,2,0.4999999999999971,4.000000000000023,0.778800783071406,0.3304907954503014,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,259,7.0,False,1.0,1.0,0.7927980609186467,0.7828089464431089,0.7797088485048485,0.778761502292461,0.7906592207160041,0.8516360665060025,0.7314320931618827,0.0182040238676967,0.4520199506472837,0.5785240053693361,0.1870051183201929,,0.3978262342418263,0.776530013315859,-0.4628666155827812,,0.2418977670973922,0.2304271567254747,7.69846020909806,11.900340916561492,2.591706776121997,0.0,0.2447436666648068,1.0,10.205663399743282,3.613520803730735,1.0594767658488382,0.1039053455934371,0.5005461287247972,147.0,6.0,148.0,0.8742229538476094,0.7999999999999999,1.0,,,,,,0.5060973989496104,0.5014723300838749,0.2426661446887371,0.923076923076923,0.923076923076923,1.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.2868119737738043,0.1495333679250415,15.878467412169469,35.04287140228975,1.415495117210312,0.0,0.3059038501880987,0.3237858770967768,0.3,0.0359617265777081,0.2365854138347202,,111.6,8.8,1.0,0.6655560822047508,0.3147225031981887,0.2401557510548612,,0.0,0.0,,0.9822949130199423
GRID_grid_cadence_x_memory_2_MED,60,S5,path5,MED,MED,2,0.1000000000000002,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,259,4.0,False,1.0,1.0,0.8019484543975683,0.8120806412871149,0.8235045480408048,0.852901893249935,0.8281664059816691,0.8534888409191281,0.7764928369536894,0.053538289422634,0.6284021149043291,0.0528996168419189,0.0945684594685754,,0.3835049500235665,0.8996884386619781,-0.5451380078150296,,0.4253101587851441,0.160542997737944,8.98495466188832,14.86123697029316,2.267174506110142,0.0,0.2484129169351689,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,146.5,6.0,146.0,0.8979750796352082,0.7,1.0,,,,,,0.7063241935057729,0.6966361331937225,0.4295201515431506,0.8,0.8,0.75,0.875,1.0,0.5,1.0,1.0,0.0752828810192127,0.1312612157154383,21.12894135982549,58.863021305041954,1.0653461223075822,0.0,0.2029691041720039,0.1394200957486018,1.0,0.0299130194386048,0.2391044517325559,,109.0,8.8,1.0,0.8961314393445841,0.5076096610457074,0.4302639046723995,,0.0,0.7333333333333333,,1.0635370497604406
GRID_grid_cadence_x_memory_4_HIGH,60,S5,path5,HIGH,MED,4,0.0499999999999972,80.0000000000044,0.987577800493882,0.9725671754649609,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.7586702607226468,0.7583548657871519,0.7699019105493068,0.7936757565079025,0.7747500979429782,0.8383526626370905,0.7378609229067743,0.0281256980859937,0.6073520993955832,0.0562612825532527,0.152597007998524,,0.5228195982347299,1.0174655357302642,-0.4822870145464941,,0.8362200553505519,0.183251204156109,8.852423976846207,15.00384390967907,1.6820533083166755,0.0,0.1970496717196856,1.0,9.874164919432532,4.381856613261185,4.372363973568362,0.4401705490052973,0.9791314808888926,73.2,6.0,74.0,0.8031376325624929,0.6,0.5,,,,,,0.70041835233294,0.7042798272537808,0.8494561514078739,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.625,1.0,1.5,1.0,1.0,0.0782389255064247,0.1856189509933188,20.455165518430384,48.38241338914432,0.7985371893503291,0.0,0.3947221837580962,0.2187405569628375,1.0,0.0242000460818932,0.1758815461367795,,54.1,8.8,1.0,0.922806837683831,1.0050669767201947,0.8500067761094949,,0.0,0.9,,1.0461405930844216
GRID_grid_cadence_x_memory_4_LOW,60,S5,path5,LOW,MED,4,0.9999999999999942,4.000000000000023,0.778800783071406,0.3304907954503014,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,7.0,False,1.0,1.0,0.8316541592385847,0.8156860774914299,0.8101611555741808,0.8099024806377186,0.8264037709547861,0.885995108134384,0.7921247136015706,0.0588896882248128,0.5261233724823319,1.000386525337812,0.1684824873954204,,0.522936886358961,0.5096635177652751,-0.2452574305605332,,0.3114784778486886,0.185598090881681,8.185245062046267,13.3356326324297,1.726570791839401,0.0,0.1892549953500308,1.0,10.205663399743282,3.613520803730735,1.0594767658488382,0.1039053455934371,0.5005461287247972,72.6,6.0,73.0,0.8742229538476094,0.7999999999999999,1.0,,,,,,0.73470920400711,0.7370750436078961,0.3169157157081482,0.7272727272727273,0.7272727272727273,1.0,0.5714285714285714,0.0,3.0,0.0,0.0,0.9420940390676292,0.2075291797364334,17.338237601204277,40.07248713543288,0.9158899357610484,0.0,0.3948249927850084,0.4096308828441619,1.0,0.0400421737756576,0.1724637436212767,,54.1,8.8,1.0,0.6401875400067685,0.3808702465230497,0.3096443566825673,,0.0,0.0,,0.9738452836924658
GRID_grid_cadence_x_memory_4_MED,60,S5,path5,MED,MED,4,0.2000000000000004,19.99999999999996,0.951229424500714,0.8648730117609119,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,4.0,False,1.0,1.0,0.8309616271157791,0.8427933649736277,0.849709637254372,0.8559510087056478,0.849484268791399,0.8660535606788747,0.7928759787873706,0.0371121864928198,0.6423191879513284,0.0713799256663922,0.1155061381096033,,0.5144465820097592,0.8131132968861441,-0.3943079887260916,,0.5169733385739854,0.2091038293595702,9.53508558834168,16.55660038513573,1.5334658122315743,0.0,0.1965708602521693,1.0,10.249382595146862,3.231031240302706,2.770114696329188,0.2711006869377078,0.897333063367156,72.6,6.0,73.0,0.8979750796352082,0.7,1.0,,,,,,0.7326996062141401,0.7518192262602057,0.5179865236116052,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.0866488383186821,0.166880439989374,23.09788710868863,65.90007940557257,0.6918503283548795,0.0,0.2144266698649025,0.168483655072418,1.0,0.0479603409669699,0.1784735902661874,,54.1,8.8,1.0,0.8886819556514698,0.6446839837297764,0.524289693789086,,0.0,0.8,,1.0300728466567166
GRID_grid_candsupport_x_coupling_misspecified_HIGH,60,S9,path5_hidden,MED,HIGH,4,0.2000000000000009,19.99999999999991,0.9512294245007138,0.8500336939819613,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,5.0,False,1.0,1.0,0.8960256601648793,0.8954982109984377,0.8958152310173484,0.8964580006099943,0.8968118090997178,0.9041789378062672,0.8400958397200078,0.0337591164066968,0.7226106761566018,0.1074276111305982,0.1372930780664931,,0.4974535201714821,0.8885304081251817,-0.4417942586881709,,0.5876609176306278,0.1775400383327679,10.183376556870918,18.722244630378192,1.454420723032519,0.0,0.1988088928257363,1.0,10.14070454104706,3.034804282753468,3.076197407584802,0.3030392550888183,0.8740021825836534,72.6,6.0,73.0,0.9120890682558888,0.3,0.5,,,,,,0.7742808858923481,0.7901143299005442,0.5926115169830204,0.7272727272727272,0.7272727272727272,0.6666666666666666,0.8,2.0,1.0,2.0,1.0,0.1176907973232668,0.1797781742570203,20.683366562943394,54.42388399897276,0.7806800215607951,0.0,0.1945898252229172,0.1664053788687243,1.0,0.0704671349977258,0.1802345640858165,,54.1,8.8,1.0,0.8547065221346082,0.7023093124326211,0.5919660803846041,,0.0,0.9,,1.0004825089998375
GRID_grid_candsupport_x_coupling_misspecified_LOW,60,S9,path5_hidden,MED,LOW,4,0.2000000000000023,19.99999999999977,0.9512294245007136,0.9292144909962926,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,5.0,False,1.0,1.0,0.8256485972970149,0.8339634541812808,0.8388788092620808,0.8424785989804362,0.8391388253249146,0.8532615774758234,0.7716950138884012,0.038281769273386,0.5831212733812046,0.0769238118239371,0.1325433689225923,,0.4998629139746969,0.93075122687475,-0.4601121389231877,,0.6422198865303834,0.1881053875268709,9.969042219241809,17.089244261263058,1.48533058891806,0.0,0.1975387940151963,1.0,10.22521482572067,3.2763499088906345,3.5700931019511133,0.3487268907762232,0.936255404604648,72.6,6.0,73.0,0.8969984477979047,0.3,0.5,,,,,,0.78645613912253,0.7848961247494599,0.6784878967617067,0.6,0.6,0.6666666666666666,0.6,1.0,2.0,1.0,1.0,0.1000103316436393,0.1559852077078961,21.784695800900423,57.15320971618168,0.7402797943527936,0.0,0.2470777636140037,0.1956177510104899,1.0,0.0237514166616074,0.1791061864404214,,54.1,8.8,1.0,0.9599897848492748,0.7874207793559764,0.6484549235953376,,0.0,0.8333333333333334,,1.020383976595514
GRID_grid_candsupport_x_coupling_misspecified_MED,60,S9,path5_hidden,MED,MED,4,0.2000000000000023,19.99999999999977,0.9512294245007136,0.8875001621862874,P-MULTNOISE,R-NOISE,0.2,0,0.3,0.1,0,1.0,10.0,0.05,5,,,True,False,False,False,129,5.0,False,1.0,1.0,0.8977875159012803,0.9011614068996138,0.9047843577209064,0.90816947194601,0.9030158921569484,0.9110618404619426,0.8299965254426807,0.0381983214716486,0.6682391921682826,0.0719951938152066,0.1269064607309017,,0.4931432674580713,0.835050061007272,-0.4156187000049207,,0.5621431170925306,0.1922694849628495,10.20346623115622,17.932736761131952,1.4607657581202949,0.0,0.1981295314073372,1.0,10.235717192695308,3.141959910134072,3.119757713940626,0.3053344746678745,0.9195728316316836,72.6,6.0,73.0,0.9064195698013192,0.3,0.5,,,,,,0.8737391424593139,0.8692654506834343,0.5904933968590734,0.6666666666666665,0.6666666666666665,0.6666666666666666,0.6,2.0,2.0,2.0,1.0,0.1003171107737887,0.1604084798973421,21.474560860031545,60.72457759361714,0.7530881543909727,0.0,0.2048495146200036,0.1668518411728746,1.0,0.039963947660871,0.1795636812884025,,54.1,8.8,1.0,0.9842416890987992,0.6908972459552862,0.5749936195527197,,0.0,0.8,,1.0115639345177432
