parent_module,path,baseline_commit,exists_worktree,baseline_blob_sha256,worktree_sha256,worktree_matches_baseline
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GW1C_DEPENDENCY_MANIFEST.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8de7a678e783d0beb91d4323883565aa5a105dfc70dfa4829c3393761fd0cf7f,8de7a678e783d0beb91d4323883565aa5a105dfc70dfa4829c3393761fd0cf7f,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GW1C_OUTPUT_HASHES.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6445e3930cd0ebac4409a85645bc844eff3c2a18036e0cec6f2343b481948d83,6445e3930cd0ebac4409a85645bc844eff3c2a18036e0cec6f2343b481948d83,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/GW1C_OUTPUT_HASHES.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c6e3c1d8e316cbb74c0fcc7275e68a24168ea8644b331cb59f5a02f2a87a6d64,c6e3c1d8e316cbb74c0fcc7275e68a24168ea8644b331cb59f5a02f2a87a6d64,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/REPOSITORY_PREFLIGHT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,947af1f77d76a85c7da0747403c5fa9cbb260018894314fc24e2509c58156f58,947af1f77d76a85c7da0747403c5fa9cbb260018894314fc24e2509c58156f58,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/provenance/TEST_RESULTS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3fba25c802fc1fce463e1926f6b3abba4ec66ec909a884d2bfe0bb7e2a4bbec0,3fba25c802fc1fce463e1926f6b3abba4ec66ec909a884d2bfe0bb7e2a4bbec0,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/tables/B1_REPRODUCTION_COMPARISON.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,7d9fb80821a2371c60c53600ca9b171d8670a3b6452ee4ba6ae0189a54725f28,7d9fb80821a2371c60c53600ca9b171d8670a3b6452ee4ba6ae0189a54725f28,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/tables/GW1C_FITTED_MODEL_AUDIT.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,577f4972d15bf4a1a02a712222c2b7be45204c2ed43c83b301c7613560846853,577f4972d15bf4a1a02a712222c2b7be45204c2ed43c83b301c7613560846853,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/outputs/tables/PER_WELL_CLIMATE_INCREMENTAL_SKILL.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,26f622c8ddfa9476928c5b30b6392804d46e2261757602efb8d247be3ffd7960,26f622c8ddfa9476928c5b30b6392804d46e2261757602efb8d247be3ffd7960,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/scripts/acquire_gridmet.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,661dd4ee0ba72206f3038c1de94925e3953e88f6099a717cadc5f7fab8c6bead,661dd4ee0ba72206f3038c1de94925e3953e88f6099a717cadc5f7fab8c6bead,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/scripts/check_determinism.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c1c97474f816bff15c97a726aeade81335615047b93724d8c76d880289039f20,c1c97474f816bff15c97a726aeade81335615047b93724d8c76d880289039f20,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/scripts/reproduce_b1.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,9ce4a9927db772399d36621c9acad1a62ed8d79b1506670733c4aae0db277937,9ce4a9927db772399d36621c9acad1a62ed8d79b1506670733c4aae0db277937,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/scripts/run_gw1c.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,a7a156c9d17ba324ddd8371ea53eceb5caa646543c62ed826a9d6de78d7ad411,a7a156c9d17ba324ddd8371ea53eceb5caa646543c62ed826a9d6de78d7ad411,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/src/__init__.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,40ba5fb9b20cbf49bd3998e19f9ce5c69e53bc44774ede12bb91b3176289bc09,40ba5fb9b20cbf49bd3998e19f9ce5c69e53bc44774ede12bb91b3176289bc09,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/src/gw1c.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6a074118d637c35027e1a37456147692dc4591db6f159d12a761e1d58d65aa69,6a074118d637c35027e1a37456147692dc4591db6f159d12a761e1d58d65aa69,True
other_sources/ocwd_groundwater_gw1_climate,other_sources/ocwd_groundwater_gw1_climate/tests/test_guards.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,54195d30191896338a5cf33347d305fb72a227eb269b133e11aab1fcd661bfd6,54195d30191896338a5cf33347d305fb72a227eb269b133e11aab1fcd661bfd6,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/README.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,3d48e649f34cc53064ec89937edea9edab19cf40a11161bfb0b3c02d99a35205,3d48e649f34cc53064ec89937edea9edab19cf40a11161bfb0b3c02d99a35205,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/config/GW1B_PROTOCOL_AMENDMENT_20260904.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6bf11f959dfea07fc334349a793f43839f4d5cba1ce88468a297fbaaad4ed1ff,6bf11f959dfea07fc334349a793f43839f4d5cba1ce88468a297fbaaad4ed1ff,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/config/GW1B_PROTOCOL_AMENDMENT_20260904_v2.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,be01b9fbc240076c4fe4985603deca67b1c98a2c7fc110836e96c85a773a2da5,be01b9fbc240076c4fe4985603deca67b1c98a2c7fc110836e96c85a773a2da5,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/config/WRMS_INGESTION_CONTRACT_v2.yaml,975821ae679713cc6b2bcd984f2d16d4328289a8,True,0f416618007b95f6fa8f71fb19e98feb2e4267329d35ae02ead576755271dbc3,0f416618007b95f6fa8f71fb19e98feb2e4267329d35ae02ead576755271dbc3,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/FINAL_GW1B_REPORT.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,f5d892aae611a7e1ad950764e3c5984064eafe28c7da76c4da2511e3cf79d41a,f5d892aae611a7e1ad950764e3c5984064eafe28c7da76c4da2511e3cf79d41a,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/FINAL_GW1B_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,667c3eb376266ec2ede5d28c9e09fb1c10af70fdb111521141d25ff88793b08f,667c3eb376266ec2ede5d28c9e09fb1c10af70fdb111521141d25ff88793b08f,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/protocol/GW1B_PROTOCOL_AMENDMENT_20260904.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,44793fbe4d6544b8181f82bb7ea0bb36420f8358651ab828c62066288e0c6215,44793fbe4d6544b8181f82bb7ea0bb36420f8358651ab828c62066288e0c6215,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/protocol/GW1B_PROTOCOL_AMENDMENT_20260904_v2.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,fdb48bef4254e234bc5223b8759347fd6cd86f4c1a28bf10b2c626d554d5aff4,fdb48bef4254e234bc5223b8759347fd6cd86f4c1a28bf10b2c626d554d5aff4,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_OUTPUT_HASHES.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,fd2619e90d598d3d00bf2ae2e6e880afb58bab48c5527a14b9bb06f92367949e,fd2619e90d598d3d00bf2ae2e6e880afb58bab48c5527a14b9bb06f92367949e,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_OUTPUT_HASHES.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8a614f20b4f90b58c9860934fadbfb1d459267b88deee8092d176231b363894d,8a614f20b4f90b58c9860934fadbfb1d459267b88deee8092d176231b363894d,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_DEPENDENCY_MANIFEST.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,1f3a211b0c77e3eec0191aa609394503ceb92d9f3523ae210e2d308acaf82472,1f3a211b0c77e3eec0191aa609394503ceb92d9f3523ae210e2d308acaf82472,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_DEPENDENCY_MANIFEST.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,71ef12c770870908f8529d7e40af76d3608f3c3ffb6c05725829433265766477,71ef12c770870908f8529d7e40af76d3608f3c3ffb6c05725829433265766477,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_DETERMINISTIC_REPLAY_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,fbaa833d6354c16e04367c2af83207423f03f46ac7a2801c15426ed58da6f9d7,fbaa833d6354c16e04367c2af83207423f03f46ac7a2801c15426ed58da6f9d7,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_FROZEN_PARENT_INTEGRITY_END.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,f42851257bd42b7bb3607a86137673cfe22fb65c0046569c53437fe7954989c4,f42851257bd42b7bb3607a86137673cfe22fb65c0046569c53437fe7954989c4,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_FROZEN_PARENT_INTEGRITY_START.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8b76e909c1776e51c64a874293e94b28e2eb6f73b5c4b98ef4e0487373c07e6e,8b76e909c1776e51c64a874293e94b28e2eb6f73b5c4b98ef4e0487373c07e6e,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_OUTPUT_HASHES.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,4873e234a0a3d181238debd046811fec430b7773a3a4e4d14c8f50405cd7f5c0,4873e234a0a3d181238debd046811fec430b7773a3a4e4d14c8f50405cd7f5c0,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_OUTPUT_HASHES.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6ef3d0455dea45582f0e2816434ef37317d7a3b890790cea18e4ad8329337f9c,6ef3d0455dea45582f0e2816434ef37317d7a3b890790cea18e4ad8329337f9c,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_PREVIOUS_PROTOCOL_BASELINE.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,f49e862a8fd53c1c527955a4e7731d5f6ee3bbcd4f25e9d4bfac9245e2b046d4,f49e862a8fd53c1c527955a4e7731d5f6ee3bbcd4f25e9d4bfac9245e2b046d4,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_PROTOCOL_FREEZE.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,637c72f4f0567018b0a86f00da590c34583c4bf024f6a807557340dfc5a5f57c,637c72f4f0567018b0a86f00da590c34583c4bf024f6a807557340dfc5a5f57c,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_REPOSITORY_PREFLIGHT.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,0017fa9a7c13bb509810892ac1a06af1a7ae218ff5cc6a6b23acb9ce137640ac,0017fa9a7c13bb509810892ac1a06af1a7ae218ff5cc6a6b23acb9ce137640ac,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_TEST_RESULTS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,746472c415e26b77b1a3205ebdaee007c212d6074148f3867290e4b274493374,746472c415e26b77b1a3205ebdaee007c212d6074148f3867290e4b274493374,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_WRMS_AVAILABILITY_CHECK.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,671103c73914e4881c17189090874bec3394d3c9f2dc4a129a3a5a7be5b311fa,671103c73914e4881c17189090874bec3394d3c9f2dc4a129a3a5a7be5b311fa,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/GW1B_V2_WRMS_CANDIDATE_DISPOSITION.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,d60d6a05e7ec6ddc958e1a339fe47f79cfe4f0a863b2d84a9b167bfd03828f94,d60d6a05e7ec6ddc958e1a339fe47f79cfe4f0a863b2d84a9b167bfd03828f94,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/TEST_RESULTS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,6e8b5637300deea2616d5acd5a4f2ac7585d5614bb90483631df045e5a8d531a,6e8b5637300deea2616d5acd5a4f2ac7585d5614bb90483631df045e5a8d531a,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/provenance/WRMS_AVAILABILITY_CHECK.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,14e0594586fc07c97a57a4bda51ddbc4f897ffac83cfdc0b261514af5383cb05,14e0594586fc07c97a57a4bda51ddbc4f897ffac83cfdc0b261514af5383cb05,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/readiness/S_STAR_PRE_WRMS_BC_SUPPORT_BY_SPLIT_FOLD.csv,975821ae679713cc6b2bcd984f2d16d4328289a8,True,5ab6991469683d795704705170a974075d41461ad02283e8f0906d2608444d84,5ab6991469683d795704705170a974075d41461ad02283e8f0906d2608444d84,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/readiness/S_STAR_SUPPORT_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,c7606592bb7c95ee4769c89184c43a2c93e563b368d51bc74f667ef5871029c7,c7606592bb7c95ee4769c89184c43a2c93e563b368d51bc74f667ef5871029c7,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/readiness/WRMS_INGESTION_READINESS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,63cea03bac3ceed83f07f0fb81f215bf184553aaf6d0185bbc380289a33b6b4e,63cea03bac3ceed83f07f0fb81f215bf184553aaf6d0185bbc380289a33b6b4e,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/v2/FINAL_GW1B_V2_REPORT.md,975821ae679713cc6b2bcd984f2d16d4328289a8,True,11d17f2a41ddcaca23711b9c566b4e91f2504a27b8ee361654150d13a44a0490,11d17f2a41ddcaca23711b9c566b4e91f2504a27b8ee361654150d13a44a0490,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/outputs/v2/FINAL_GW1B_V2_STATUS.json,975821ae679713cc6b2bcd984f2d16d4328289a8,True,b3d20058921b3d276e01fd6d4dccb0cf2f5b4d4330d94c7ee48f17caf4a44606,b3d20058921b3d276e01fd6d4dccb0cf2f5b4d4330d94c7ee48f17caf4a44606,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/scripts/check_determinism_v2.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,4ab409ae38692cf8b874b66786793ac5b53bd1aa8dfa7f39dc0988050bc7cb26,4ab409ae38692cf8b874b66786793ac5b53bd1aa8dfa7f39dc0988050bc7cb26,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/scripts/check_wrms_once_v2.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,454bd17eec0be69408eeba7f227032d752a3f7327c1e2659b64fb5f9d23615be,454bd17eec0be69408eeba7f227032d752a3f7327c1e2659b64fb5f9d23615be,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/scripts/finalize_waiting.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8cabeb8ccb03923434c5a6b857224cd6e5da4e792fa8d624e6e23e6fe25911fa,8cabeb8ccb03923434c5a6b857224cd6e5da4e792fa8d624e6e23e6fe25911fa,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/scripts/freeze_gw1b_v2.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,2cd3c83f81de3a5a5575f3700a28a106afcd3ebfdb8eff5141d1aba6fbc9ce4b,2cd3c83f81de3a5a5575f3700a28a106afcd3ebfdb8eff5141d1aba6fbc9ce4b,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/src/__init__.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,7f74a3c24d4b37b21b56eb5b89241e83b61fd826c59f535fbcba68416826f1f7,7f74a3c24d4b37b21b56eb5b89241e83b61fd826c59f535fbcba68416826f1f7,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/src/gw1b_v2.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,a22f6eaa3219561f6683cc4839d8cba21f6bdf715705d3dcfa89ea659f07d025,a22f6eaa3219561f6683cc4839d8cba21f6bdf715705d3dcfa89ea659f07d025,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/tests/test_gw1b_v2_guards.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,e5307c71b2e46132837034bbe82a27256788e11d43f9f6a8c2d79ddd1782fc11,e5307c71b2e46132837034bbe82a27256788e11d43f9f6a8c2d79ddd1782fc11,True
other_sources/ocwd_groundwater_gw1b,other_sources/ocwd_groundwater_gw1b/tests/test_waiting_guards.py,975821ae679713cc6b2bcd984f2d16d4328289a8,True,8e032fb41c05fbd2efb0552d2d1ff12305d63691cdab0d37d84039213203203e,8e032fb41c05fbd2efb0552d2d1ff12305d63691cdab0d37d84039213203203e,True
